age,home_owner,income,current_address_year,personal_account_m,personal_account_y,has_debt,amount_requested,risk_score,risk_score_2,risk_score_3,risk_score_4,risk_score_5,ext_quality_score,ext_quality_score_2,inquiries_last_month,e_signed,total_employment_years,income_to_loan_ratio,composite_risk_score,pay_bi-weekly,pay_monthly,pay_semi-monthly,pay_weekly
22,0,3060,0,2,2,1,600,55600,0.617410924,0.791277608,0.43264375,0.664797022,0.414078,0.314078,6,0,0.4166666666666667,5.1,0.626532326,False,False,False,True
39,1,5200,7,6,2,1,400,46350,0.749781513,0.894505297,0.601154688,0.750134982,0.565012,0.665012,5,0,6.0,13.0,0.74889412,False,False,True,False
51,0,4285,2,1,5,1,400,59000,0.737907563,0.873327797,0.493139844,0.720097444,0.425497,0.525497,3,0,4.0,10.7125,0.706118162,True,False,False,False
52,1,2285,4,2,3,0,600,51200,0.64902437,0.895616358,0.678639844,0.740104786,0.585546,0.685546,19,0,3.0,3.808333333333333,0.7408463395,True,False,False,False
45,0,2915,2,5,3,1,600,47100,0.633694958,0.738552702,0.610653125,0.523111295,0.340178,0.340178,6,1,3.0,4.858333333333333,0.62650302,False,False,False,True
46,0,4140,2,2,7,1,900,80800,0.857692437,0.905896481,0.635329688,0.811910281,0.78219,0.88219,6,1,6.0,4.6,0.80270722175,True,False,False,False
37,1,4479,9,2,4,0,1200,72300,0.659891597,0.739697432,0.367338281,0.506985285,0.488238,0.388238,6,0,2.0,3.7325,0.5684781487499999,False,False,False,True
47,1,3275,8,2,4,0,600,37800,0.701526891,0.967532322,0.718353125,0.842473202,0.548602,0.648602,8,0,1.0,5.458333333333333,0.8074713849999999,False,False,False,True
40,0,2610,3,2,2,0,900,65400,0.535942017,0.904639522,0.505885938,0.832231655,0.702619,0.702619,2,0,4.0,2.9,0.694674783,True,False,False,False
37,0,6680,2,5,3,1,800,59450,0.828830252,0.763175615,0.784065625,0.767876502,0.666134,0.466134,5,1,3.0,8.35,0.7859869985000001,False,False,False,True
37,1,4260,2,1,3,0,650,61050,0.777648739,0.924885527,0.440325,0.60497608,0.610441,0.610441,5,1,2.0,6.553846153846154,0.6869588365,True,False,False,False
53,0,5075,10,6,4,1,700,50200,0.637906723,0.886739091,0.553922656,0.665496962,0.631339,0.731339,6,0,6.0,7.25,0.686016358,False,False,False,True
45,0,1690,1,7,4,1,600,62750,0.510994958,0.946253816,0.477359375,0.610109261,0.574146,0.574146,5,1,6.083333333333333,2.816666666666667,0.6361793525,False,False,True,False
46,0,6005,2,5,2,0,400,45900,0.568106723,0.941708565,0.567920313,0.780798018,0.832426,0.632426,12,1,4.0,15.0125,0.71463340475,False,True,False,False
43,0,2436,1,1,2,1,500,83600,0.66222605,0.854170408,0.440288281,0.603772148,0.700287,0.700287,6,0,2.0,4.872,0.64011422175,False,True,False,False
29,1,5220,7,2,4,1,500,47350,0.682778992,0.943908242,0.387857031,0.515515487,0.648767,0.648767,5,1,4.5,10.44,0.632514938,True,False,False,False
59,0,1595,2,1,3,1,700,50850,0.705621008,0.905773029,0.724126563,0.900743665,0.49281,0.79281,5,0,0.4166666666666667,2.2785714285714285,0.80906606625,True,False,False,False
42,1,3680,1,1,7,1,500,41050,0.711860504,0.762120668,0.614661719,0.647342152,0.647015,0.747015,7,1,6.0,7.36,0.6839962607500001,True,False,False,False
43,0,3210,1,5,2,0,600,59250,0.593063025,0.903506015,0.265953906,0.601138387,0.707962,0.407962,6,1,1.0,5.35,0.59091533325,True,False,False,False
34,1,2990,6,4,3,1,700,50700,0.691186555,0.856358862,0.634153906,0.736723167,0.548442,0.448442,5,1,2.0,4.271428571428571,0.7296056225,True,False,False,False
33,1,3710,2,3,3,1,600,55800,0.507313445,0.899095439,0.419741406,0.544429527,0.620583,0.320583,6,0,3.0,6.183333333333334,0.59264495425,False,False,True,False
45,0,1595,3,1,4,1,800,24550,0.492003361,0.840725444,0.553135156,0.82525022,0.786379,0.786379,20,0,2.0,1.99375,0.67777854525,False,False,False,True
51,0,3005,6,6,4,1,500,44000,0.820865546,0.929464446,0.679938281,0.716122844,0.647191,0.647191,7,1,3.0,6.01,0.78659777925,True,False,False,False
33,0,2640,3,7,3,1,400,83550,0.78735042,0.877749596,0.466090625,0.624348512,0.716705,0.716705,6,1,1.0,6.6,0.68888478825,True,False,False,False
89,1,3030,10,6,4,1,600,82300,0.648102521,0.936108368,0.48625625,0.701172528,0.432443,0.532443,5,0,2.0,5.05,0.6929099167499999,True,False,False,False
47,0,3280,5,6,3,1,700,52500,0.584219328,0.939351769,0.684694531,0.830149803,0.851645,0.851645,10,0,6.0,4.685714285714286,0.7596038577499999,True,False,False,False
29,0,3255,0,2,2,1,550,42450,0.5291,0.889993715,0.523927344,0.771626061,0.703573,0.703573,6,1,1.4166666666666667,5.918181818181818,0.67866178,True,False,False,False
30,0,3055,9,6,3,1,1200,56500,0.696918487,0.881015443,0.607151563,0.847807467,0.511256,0.611256,5,0,1.4166666666666667,2.5458333333333334,0.75822324,False,False,False,True
37,0,2610,1,2,6,1,600,41500,0.615710924,0.938364159,0.658420312,0.779167961,0.423047,0.423047,13,1,3.0,4.35,0.747915839,True,False,False,False
45,0,3897,2,2,6,1,800,53150,0.731616807,0.899050548,0.426560156,0.692541357,0.543267,0.343267,5,1,6.0,4.87125,0.687442217,True,False,False,False
25,0,3405,1,2,3,0,800,66300,0.651966387,0.85426019,0.4007,0.599015463,0.705266,0.405266,5,1,3.0,4.25625,0.62648551,True,False,False,False
39,1,6795,6,3,3,1,800,83100,0.786589916,0.853081792,0.563415625,0.746707157,0.784711,0.784711,7,1,6.0,8.49375,0.7374486225,True,False,False,False
55,1,2710,1,1,4,1,500,30700,0.686801681,0.844069851,0.527711719,0.506523222,0.520218,0.320218,13,1,3.0,5.42,0.64127661825,True,False,False,False
64,0,2760,4,1,5,0,400,52950,0.582376471,0.941775902,0.685729688,0.79595455,0.5736,0.8736,9,1,4.0,6.9,0.7514591527500001,False,False,False,True
31,0,3295,4,1,7,1,900,78650,0.753014286,0.855360029,0.630307813,0.760996037,0.755207,0.455207,7,0,2.0,3.661111111111111,0.7499195412499999,False,False,False,True
28,0,2120,1,5,2,1,550,35150,0.658120168,0.874281738,0.7849375,0.95651813,0.722136,0.522136,7,1,1.25,3.8545454545454545,0.818464384,False,False,False,True
31,0,1995,2,4,8,1,550,44050,0.719531933,0.889028551,0.805251563,0.895047451,0.635516,0.735516,4,0,6.0,3.6272727272727274,0.8272148745,False,False,False,True
46,1,3620,4,2,3,1,800,63000,0.830576471,0.859837942,0.714857031,0.823026326,0.427388,0.427388,4,0,2.0,4.525,0.8070744425,False,False,False,True
38,0,3690,2,3,3,1,1400,82650,0.862844538,0.970988957,0.731708594,0.939868449,0.911217,0.911217,5,0,3.0833333333333335,2.6357142857142857,0.8763526345,True,False,False,False
62,1,4150,1,2,7,1,2400,90400,0.695094958,0.970944065,0.669703906,0.885548627,0.582222,0.582222,5,1,6.0,1.7291666666666667,0.8053228889999999,True,False,False,False
53,1,2590,0,3,2,1,500,44350,0.441620168,0.867660262,0.675028125,0.825885985,0.798867,0.498867,3,0,1.4166666666666667,5.18,0.7025486350000001,False,False,True,False
38,0,2140,7,2,4,0,400,59100,0.586721849,0.877738373,0.242607813,0.595996649,0.420202,0.620202,5,1,4.75,5.35,0.575766171,True,False,False,False
43,0,1790,1,2,4,1,700,34800,0.73032605,0.876593643,0.507753906,0.496817325,0.620796,0.520796,4,1,3.0,2.557142857142857,0.652872731,True,False,False,False
55,1,5256,2,2,3,1,700,68200,0.751487395,0.960877177,0.610255469,0.707194754,0.487123,0.487123,12,0,3.0,7.508571428571429,0.75745369875,True,False,False,False
64,1,5090,2,3,2,1,950,70950,0.544297479,0.961853564,0.535013281,0.632355898,0.635775,0.335775,7,1,4.0,5.3578947368421055,0.6683800555,True,False,False,False
36,1,2790,4,5,3,1,600,66650,0.764148739,0.880027833,0.626817187,0.745666659,0.432549,0.732549,3,1,4.0,4.65,0.7541651045,True,False,False,False
29,0,2860,4,4,2,1,1200,70850,0.776305882,0.889006105,0.593128125,0.730724045,0.920431,0.920431,4,0,6.416666666666667,2.3833333333333333,0.74729103925,True,False,False,False
50,1,3230,5,4,2,1,800,38150,0.440269748,0.821669061,0.487950781,0.674188031,0.573363,0.473363,15,0,6.0,4.0375,0.60601940525,True,False,False,False
34,0,2460,3,2,4,0,500,75200,0.85032605,0.886761537,0.662632031,0.76884598,0.601111,0.601111,6,0,3.0,4.92,0.7921413995,False,False,False,True
44,0,4685,2,9,1,1,1300,70550,0.707027731,0.939508888,0.735264844,0.864339065,0.758792,0.658792,5,0,6.333333333333333,3.603846153846154,0.8115351319999999,False,False,True,False
47,0,2823,1,5,2,1,500,31250,0.695504202,0.9528304,0.7758875,0.895596793,0.52096,0.72096,28,1,2.4166666666666665,5.646,0.82995472375,False,False,True,False
37,1,5230,2,1,2,1,1700,68250,0.731270588,0.967464985,0.644249219,0.826008346,0.597219,0.697219,5,1,1.4166666666666667,3.0764705882352943,0.7922482845000001,True,False,False,False
33,1,4270,3,1,4,0,900,47150,0.71287563,0.881138894,0.604639844,0.592803278,0.575933,0.475933,4,1,3.0,4.7444444444444445,0.6978644114999999,True,False,False,False
19,0,3245,3,1,5,1,1000,36300,0.727910924,0.950653169,0.58851875,0.917356553,0.748769,0.548769,7,0,4.0,3.245,0.7961098489999999,False,False,False,True
33,1,3997,3,1,3,0,2200,78050,0.609873109,0.911418118,0.397928125,0.841015992,0.685644,0.585644,9,1,2.0,1.8168181818181819,0.690058836,True,False,False,False
53,1,3085,10,6,3,1,700,84950,0.679444538,0.873249237,0.550407031,0.739718877,0.676781,0.476781,3,1,1.5,4.4071428571428575,0.71070492075,False,False,True,False
38,1,3525,2,2,4,1,400,79700,0.737529412,0.907018765,0.720889844,0.794298823,0.721811,0.721811,7,1,3.0,8.8125,0.789934211,True,False,False,False
47,1,3015,2,2,4,1,900,79850,0.618433613,0.939441551,0.526836719,0.702302017,0.526914,0.726914,9,0,4.0,3.35,0.696753475,True,False,False,False
37,1,4180,7,2,6,0,600,40650,0.78222605,0.887906267,0.466314844,0.701077549,0.475868,0.575868,5,1,2.0833333333333335,6.966666666666667,0.7093811775,False,False,True,False
38,1,2774,4,2,6,1,800,47150,0.782010924,0.897860927,0.427745313,0.559526163,0.486204,0.586204,17,0,5.0,3.4675,0.6667858317500001,True,False,False,False
70,0,6189,2,5,2,1,1100,86400,0.708542017,0.855180463,0.706919531,0.929040765,0.554259,0.654259,6,1,1.75,5.626363636363636,0.799920694,False,False,False,True
49,1,5045,9,7,3,1,2900,77650,0.662276471,0.911406895,0.597972656,0.695986296,0.806685,0.806685,6,1,5.0,1.7396551724137932,0.7169105795,True,False,False,False
37,0,5000,1,9,2,1,800,72750,0.68767563,0.91920677,0.62921875,0.635116299,0.560968,0.560968,4,0,2.0,6.25,0.71780436225,False,False,True,False
42,1,2635,2,4,3,1,700,50100,0.77269916,0.918174268,0.658973437,0.79936954,0.718589,0.718589,6,0,5.5,3.7642857142857142,0.7873041012499999,True,False,False,False
26,0,3735,2,6,2,1,900,29950,0.745588235,0.854192853,0.193821094,0.496146477,0.438439,0.538439,5,0,0.4166666666666667,4.15,0.5724371647500001,True,False,False,False
34,0,1790,3,2,3,1,1250,72950,0.563618487,0.932730293,0.508551563,0.583563723,0.584499,0.484499,18,0,3.0,1.432,0.6471160165000001,True,False,False,False
34,0,2385,4,2,4,0,600,72750,0.681836975,0.888916322,0.789771094,0.870380116,0.669649,0.569649,3,1,1.1666666666666667,3.975,0.80772612675,False,False,False,True
41,0,3735,5,2,2,1,1200,74100,0.6515,0.810345215,0.632605469,0.771366792,0.664941,0.564941,5,1,5.0,3.1125,0.716454369,False,False,False,True
45,1,6105,4,4,3,1,700,71000,0.722048739,0.884528192,0.524507031,0.713993074,0.750041,0.550041,2,0,2.0,8.721428571428572,0.711269259,True,False,False,False
49,1,3530,3,1,6,0,600,85200,0.759508403,0.867615371,0.71303125,0.822409386,0.752796,0.452796,3,0,4.0,5.883333333333334,0.7906411025,True,False,False,False
39,0,2222,2,2,4,0,700,76750,0.743329412,0.880050278,0.810415625,0.923861378,0.894767,0.894767,3,1,1.5,3.1742857142857144,0.83941417325,False,False,False,True
37,0,2075,3,1,2,0,501,67000,0.745305882,0.789089154,0.477722656,0.647319904,0.685897,0.385897,3,1,6.0,4.141716566866267,0.664859399,True,False,False,False
42,0,5160,2,9,4,1,900,70350,0.721905042,0.791232717,0.778315625,0.647516709,0.672178,0.672178,13,0,3.5833333333333335,5.733333333333333,0.73474252325,True,False,False,False
32,0,2790,2,2,5,1,600,66650,0.744489076,0.900195277,0.486816406,0.742855774,0.553408,0.453408,6,1,3.4166666666666665,4.65,0.7185891332500001,True,False,False,False
43,1,4738,3,2,2,0,1150,80200,0.633564706,0.795721853,0.577828125,0.7306419,0.739565,0.839565,6,1,2.0,4.12,0.6844391459999999,True,False,False,False
51,1,3725,0,1,3,1,600,67850,0.717465546,0.881183785,0.549984375,0.872645081,0.590621,0.690621,3,1,1.4166666666666667,6.208333333333333,0.75531969675,False,False,False,True
47,1,2635,8,1,2,0,1350,75150,0.761915966,0.881026665,0.494192969,0.675628128,0.654601,0.854601,2,1,2.0,1.951851851851852,0.7031909319999999,False,False,False,True
64,1,3095,4,7,4,1,800,75900,0.756686555,0.90917355,0.7584875,0.810863793,0.613831,0.713831,3,0,4.0,3.86875,0.8088028495000001,True,False,False,False
51,1,3090,1,1,4,0,650,60250,0.673484874,0.864360747,0.417903906,0.507020368,0.703691,0.503691,7,1,7.0,4.753846153846154,0.61569247375,True,False,False,False
36,0,5180,1,3,2,1,2400,88200,0.711804202,0.956376818,0.491161719,0.775338825,0.533103,0.533103,5,1,3.0,2.158333333333333,0.733670391,False,True,False,False
37,1,4210,1,4,2,1,1900,70050,0.659164706,0.765599749,0.626067187,0.599622991,0.721462,0.621462,3,1,3.0,2.2157894736842105,0.66261365825,True,False,False,False
50,1,3580,5,3,8,1,700,62350,0.692272269,0.950675615,0.490258594,0.190369257,0.583359,0.483359,3,1,6.083333333333333,5.114285714285714,0.58089393375,True,False,False,False
60,0,4600,4,6,3,1,900,74450,0.686382353,0.943885796,0.753880469,0.933782904,0.469209,0.669209,7,0,6.0,5.111111111111111,0.8294828805000001,False,False,True,False
51,0,2740,2,1,3,1,2800,80450,0.62260084,0.887883821,0.683123437,0.89514072,0.772858,0.572858,3,1,4.0,0.9785714285714285,0.7721872045,True,False,False,False
27,0,2620,7,7,2,1,500,55550,0.796787395,0.855270246,0.312838281,0.594008921,0.598073,0.598073,6,1,6.0,5.24,0.6397262107499999,False,False,False,True
40,1,6750,10,4,1,1,600,50050,0.697868908,0.956242144,0.704228906,0.77453706,0.592723,0.692723,7,1,4.0,11.25,0.7832192545000001,False,False,True,False
37,1,2065,2,2,2,1,500,43250,0.347108403,0.919161878,0.324255469,0.732330143,0.500554,0.700554,7,1,3.0,4.13,0.5807139732500001,True,False,False,False
44,0,9200,2,3,2,1,500,58850,0.717212605,0.792444784,0.683607812,0.876218371,0.653742,0.653742,20,0,3.0,18.4,0.767370893,False,False,False,True
32,1,2265,4,5,3,1,400,76100,0.601547899,0.898040492,0.562730469,0.511704321,0.456324,0.556324,8,1,4.0,5.6625,0.64350579525,True,False,False,False
33,0,2090,9,6,4,1,700,42000,0.795798319,0.859871611,0.597919531,0.636508478,0.501317,0.801317,14,0,0.8333333333333334,2.9857142857142858,0.72252448475,True,False,False,False
54,1,3085,2,1,5,1,600,72300,0.664320168,0.859680822,0.58670625,0.845148891,0.580221,0.580221,9,1,3.0,5.141666666666667,0.73896403275,True,False,False,False
50,1,2770,5,1,4,0,1100,32950,0.672136975,0.859826719,0.650492187,0.583653569,0.444042,0.744042,14,0,6.0,2.518181818181818,0.6915273625,False,False,True,False
40,1,3280,2,3,2,1,600,44200,0.632241176,0.944996858,0.468030469,0.653799915,0.376239,0.676239,9,1,3.0,5.466666666666667,0.6747671045,True,False,False,False
52,1,3615,5,2,4,0,900,77250,0.658371429,0.847369366,0.799386719,0.871996481,0.648779,0.748779,2,0,5.25,4.016666666666667,0.79428099875,False,False,False,True
25,1,3155,2,7,3,1,799,51350,0.694534454,0.866582869,0.51970625,0.56938608,0.604304,0.504304,5,0,1.5,3.948685857321652,0.66255241325,True,False,False,False
67,1,5420,3,5,2,1,400,41350,0.652064706,0.848457982,0.698635938,0.804269978,0.548237,0.548237,7,0,9.0,13.55,0.750857151,True,False,False,False
24,0,3763,2,1,6,1,700,72600,0.704914286,0.840792781,0.509486719,0.678978087,0.484079,0.784079,6,0,1.3333333333333333,5.3757142857142854,0.6835429682499999,False,False,False,True
38,0,3595,6,1,5,0,600,47100,0.643708403,0.800244658,0.664442969,0.732119647,0.433885,0.533885,4,0,6.0,5.991666666666666,0.71012891925,True,False,False,False
58,0,5195,2,1,4,1,700,44250,0.755315126,0.967543545,0.845795313,0.796594593,0.67448,0.57448,4,0,6.0,7.421428571428572,0.84131214425,True,False,False,False
37,0,3150,7,3,8,1,900,72700,0.711506723,0.793555845,0.488854688,0.669340644,0.741708,0.741708,3,0,5.0,3.5,0.665814475,True,False,False,False
51,1,3210,2,1,3,1,500,53400,0.734280672,0.858648321,0.544364063,0.685766995,0.893949,0.593949,5,0,3.0,6.42,0.7057650127499999,True,False,False,False
40,1,1585,6,2,3,0,550,59950,0.786063866,0.873305351,0.561114844,0.732081997,0.613378,0.613378,5,1,1.0,2.881818181818182,0.7381415145,False,False,False,True
37,0,3050,1,3,1,1,600,58600,0.684234454,0.919352667,0.508891406,0.551957737,0.490288,0.790288,4,1,2.0,5.083333333333333,0.666109066,True,False,False,False
60,0,4270,2,2,3,1,700,69650,0.73569916,0.819289819,0.58444375,0.631500225,0.406858,0.406858,5,1,4.0,6.1,0.6927332385,False,True,False,False
48,1,3680,5,2,3,1,400,38550,0.807795798,0.919307775,0.748333594,0.837632661,0.543132,0.543132,3,0,8.0,9.2,0.8282674569999999,True,False,False,False
41,0,2655,2,4,2,1,400,30600,0.723059664,0.957398097,0.578233594,0.830764176,0.748811,0.648811,11,0,3.0,6.6375,0.7723638827499999,True,False,False,False
31,0,2695,5,1,4,1,1100,69400,0.799178992,0.978833722,0.74941875,0.788993652,0.79108,0.79108,2,1,3.0,2.45,0.8291062790000001,False,False,False,True
34,0,3540,4,2,4,0,700,31400,0.648456303,0.851981954,0.391189844,0.769999427,0.633341,0.533341,13,1,3.3333333333333335,5.057142857142857,0.665406882,False,False,True,False
49,1,2090,2,6,1,1,400,61300,0.786036975,0.873226791,0.627884375,0.769047063,0.778974,0.778974,4,0,1.25,5.225,0.764048801,True,False,False,False
61,0,4290,2,3,2,1,900,48700,0.774276471,0.86990483,0.838836719,0.847625208,0.602475,0.702475,8,1,3.0,4.766666666666667,0.8326608069999999,True,False,False,False
30,0,2455,0,4,3,1,600,63100,0.695907563,0.88997127,0.544382031,0.820240256,0.447679,0.547679,5,0,2.1666666666666665,4.091666666666667,0.73762528,True,False,False,False
28,0,3515,4,6,2,1,900,43850,0.732264706,0.873137008,0.428057813,0.540827145,0.485106,0.585106,7,1,3.0,3.9055555555555554,0.6435716680000001,True,False,False,False
33,0,3145,3,4,2,1,1100,65200,0.722528571,0.822791345,0.556657031,0.75416948,0.601557,0.701557,2,1,3.0,2.859090909090909,0.7140366067499999,False,False,True,False
31,0,6625,1,2,1,1,1700,77450,0.610578992,0.90356213,0.584526562,0.765154607,0.504017,0.704017,7,1,2.0,3.8970588235294117,0.7159555727499999,False,False,False,True
39,1,4501,3,6,5,0,900,71400,0.857194958,0.905795475,0.752135156,0.842302068,0.615649,0.715649,7,0,3.4166666666666665,5.001111111111111,0.83935691425,True,False,False,False
49,0,3665,4,5,3,1,400,57400,0.579487395,0.861936613,0.501801563,0.556904381,0.440603,0.540603,3,1,3.0,9.1625,0.625032488,True,False,False,False
54,1,4155,3,6,1,1,500,60750,0.766278151,0.886783983,0.537920312,0.832165768,0.458381,0.658381,6,0,7.0,8.31,0.7557870535,False,False,False,True
53,0,3550,1,6,2,1,900,84450,0.696829412,0.8552478,0.468584375,0.546243554,0.660499,0.760499,4,0,3.0,3.9444444444444446,0.64172628525,True,False,False,False
51,0,2823,1,2,3,0,400,79550,0.5909,0.856437421,0.574807031,0.693843691,0.800341,0.600341,5,0,3.0,7.0575,0.67899703575,True,False,False,False
55,1,3425,3,2,3,1,400,40500,0.618388235,0.87666098,0.423841406,0.629659673,0.425905,0.425905,5,1,3.0,8.5625,0.6371375735,True,False,False,False
43,0,6635,2,3,2,1,700,34950,0.641797479,0.849692494,0.600064062,0.760863408,0.61313,0.31313,10,0,2.0,9.478571428571428,0.7131043607499999,False,False,False,True
31,1,1805,3,6,4,1,900,65600,0.758667227,0.862060065,0.513290625,0.760427015,0.679551,0.679551,2,0,1.0,2.0055555555555555,0.723611233,True,False,False,False
40,0,2690,5,1,6,0,900,61400,0.650663866,0.735140959,0.566146094,0.67113499,0.836714,0.536714,6,1,6.0,2.988888888888889,0.6557714772500001,False,False,True,False
34,0,3240,11,4,3,1,800,58050,0.728015126,0.949485994,0.566189844,0.823032316,0.735129,0.735129,5,1,1.4166666666666667,4.05,0.76668082,True,False,False,False
38,1,1785,3,2,5,0,400,37550,0.713839496,0.905874035,0.7033625,0.763864253,0.566753,0.766753,4,0,5.0,4.4625,0.7717350709999999,True,False,False,False
57,1,2865,1,1,3,0,800,47850,0.511163025,0.880005387,0.597058594,0.744518346,0.647394,0.747394,9,0,2.75,3.58125,0.683186338,True,False,False,False
29,0,2645,9,2,2,0,1450,83350,0.680554622,0.81818998,0.677120313,0.53935282,0.375255,0.375255,5,0,1.0,1.8241379310344827,0.67880443375,True,False,False,False
47,1,6791,10,6,4,1,3300,85450,0.734316807,0.939419106,0.506454688,0.667812413,0.55999,0.85999,2,1,1.0,2.057878787878788,0.7120007535,False,True,False,False
52,0,1625,5,6,2,1,500,62250,0.732942017,0.885571916,0.740488281,0.846925268,0.504124,0.704124,2,0,6.0,3.25,0.8014818705000001,True,False,False,False
29,0,4115,3,1,5,1,1100,33200,0.709451261,0.817101365,0.564533594,0.574874366,0.500141,0.500141,6,0,2.1666666666666665,3.7409090909090907,0.6664901465,True,False,False,False
57,0,5050,4,6,2,0,600,66950,0.706731933,0.792456006,0.449614844,0.440553415,0.495031,0.695031,8,0,5.0,8.416666666666666,0.5973390495,True,False,False,False
68,0,7265,2,3,7,1,1200,68150,0.679362185,0.890117166,0.568205469,0.793793121,0.701572,0.701572,4,0,1.0,6.054166666666666,0.73286948525,True,False,False,False
28,1,2519,2,1,3,0,1100,87000,0.81522521,0.826034746,0.705385938,0.853519938,0.62189,0.62189,5,0,0.4166666666666667,2.29,0.8000414579999999,True,False,False,False
47,1,2075,2,1,4,1,1200,72600,0.785792437,0.92260729,0.612288281,0.822364891,0.527729,0.427729,5,0,1.5,1.7291666666666667,0.7857632247499999,False,False,False,True
53,0,2635,4,2,5,1,700,73100,0.685980672,0.866582869,0.527783594,0.66801863,0.776071,0.476071,7,0,3.0,3.7642857142857142,0.68709144125,True,False,False,False
52,0,3170,4,1,4,0,400,80800,0.761695798,0.867705154,0.656346094,0.890963325,0.508529,0.608529,7,1,1.5,7.925,0.79417759275,False,False,False,True
33,0,2135,2,2,4,1,400,67750,0.575967227,0.859770605,0.713223438,0.923383056,0.453458,0.453458,7,1,3.0,5.3375,0.7680860815,False,False,False,True
27,0,4117,1,2,6,1,400,31850,0.810331933,0.967476208,0.633688281,0.792192157,0.819737,0.619737,5,1,2.0833333333333335,10.2925,0.80092214475,True,False,False,False
54,1,2505,10,2,2,1,1400,71750,0.656548739,0.865292243,0.617142969,0.594577944,0.559369,0.859369,4,1,9.0,1.7892857142857144,0.6833904737500001,True,False,False,False
35,0,2785,3,1,2,1,700,84150,0.793733613,0.8731819,0.518795313,0.659683521,0.746926,0.646926,8,0,5.0,3.9785714285714286,0.71134858675,True,False,False,False
61,0,5230,3,2,2,1,400,59050,0.710036975,0.920284162,0.478021094,0.549905833,0.519125,0.719125,4,0,3.0,13.075,0.664562016,True,False,False,False
23,0,1505,1,4,2,1,400,51250,0.751064706,0.880083947,0.701858594,0.777430089,0.751621,0.751621,11,1,2.0,3.7625,0.777609334,True,False,False,False
52,0,2610,1,2,6,1,900,64900,0.669477311,0.910340725,0.76685,0.811284784,0.719426,0.819426,5,0,6.0,2.9,0.7894882049999999,True,False,False,False
46,1,2565,8,2,3,0,800,71100,0.906659664,0.863047675,0.672013281,0.682602717,0.460226,0.460226,5,1,6.0,3.20625,0.78108083425,True,False,False,False
32,0,3645,4,1,7,1,1100,66300,0.669684874,0.960787395,0.4744875,0.654172988,0.671971,0.771971,7,1,6.0,3.3136363636363635,0.68978318925,True,False,False,False
28,0,3240,5,2,6,1,800,72250,0.808473109,0.901340007,0.496810156,0.631400967,0.888435,0.588435,5,0,2.0,4.05,0.70950605975,True,False,False,False
49,1,2440,7,3,7,1,1000,58950,0.504615966,0.927073981,0.513125781,0.622581548,0.788572,0.688572,2,0,8.0,2.44,0.641849319,True,False,False,False
57,1,4505,4,2,2,1,1100,51000,0.730543697,0.883271234,0.584246094,0.552900688,0.583811,0.783811,7,0,8.0,4.095454545454546,0.6877404282499999,True,False,False,False
62,1,5290,0,2,4,1,600,73950,0.761420168,0.862127402,0.581736719,0.725714936,0.743894,0.743894,8,0,3.0,8.816666666666666,0.73274980625,False,False,False,True
35,0,2240,1,1,8,0,600,30850,0.458455462,0.866470641,0.502439062,0.633449448,0.405114,0.705114,6,1,11.833333333333334,3.7333333333333334,0.61520365325,False,True,False,False
41,0,1720,3,6,1,1,900,60300,0.614033613,0.909061322,0.6002,0.625406124,0.52247,0.52247,6,0,6.166666666666667,1.9111111111111112,0.68717526475,True,False,False,False
48,1,1740,9,2,2,1,700,87000,0.636616807,0.878826989,0.678589062,0.60145413,0.56209,0.66209,2,1,10.0,2.4857142857142858,0.698871747,False,False,False,True
30,1,3055,9,2,3,1,500,56050,0.674966387,0.911496678,0.501657031,0.86242407,0.697866,0.797866,6,0,4.0,6.11,0.7376360415,True,False,False,False
40,1,3055,2,3,2,1,600,56650,0.588210924,0.921507452,0.540635938,0.644146214,0.57705,0.67705,7,0,1.0,5.091666666666667,0.673625132,True,False,False,False
48,1,3195,8,6,3,1,1000,31100,0.629452941,0.894505297,0.285828906,0.5819311,0.514964,0.514964,4,0,1.0,3.195,0.5979295609999999,True,False,False,False
28,1,5430,7,1,11,0,600,54850,0.723561345,0.957409319,0.493314844,0.795042403,0.588709,0.588709,10,0,4.0,9.05,0.74233197775,True,False,False,False
39,1,3000,4,2,4,0,800,70050,0.775663025,0.947263871,0.700607812,0.688549643,0.8705,0.8705,5,0,2.5,3.75,0.77802108775,True,False,False,False
47,0,2740,2,1,7,1,2800,67850,0.622342857,0.8866942,0.533217188,0.742074545,0.761495,0.561495,7,0,8.166666666666666,0.9785714285714285,0.6960821975,True,False,False,False
48,0,5040,4,7,4,1,700,70550,0.827484874,0.921440115,0.638064844,0.944808248,0.559153,0.559153,3,0,6.0,7.2,0.8329495202499999,False,False,False,True
55,0,3110,9,6,2,1,500,63700,0.769646218,0.925906806,0.453889063,0.713222113,0.672414,0.472414,6,1,1.4166666666666667,6.22,0.71566605,True,False,False,False
43,1,2690,4,4,2,1,700,47150,0.777777311,0.877659813,0.461311719,0.55388899,0.716889,0.516889,4,1,3.0,3.842857142857143,0.66765945825,False,False,True,False
34,0,2605,1,0,0,1,2500,78050,0.739042017,0.793544622,0.667941406,0.789205003,0.812866,0.712866,6,1,1.8333333333333335,1.042,0.7474332619999999,True,False,False,False
51,1,9238,1,1,4,0,900,37450,0.822235294,0.981022176,0.596623438,0.916406756,0.70281,0.90281,4,1,2.0,10.264444444444445,0.829071916,True,False,False,False
